object,survey,pdf,reason
3C 208.1,GOODS: Chandra ACIS HB,1995ApJS___99___27M,no survey
3C 208.1,GOODS: Chandra ACIS FB,1995ApJS___99___27M,no survey
3C 208.1,GOODS: Chandra ACIS SB,1995ApJS___99___27M,no survey
3C 208.1,GOODS: VLT VIMOS U,1995ApJS___99___27M,no survey
3C 208.1,GOODS: VLT VIMOS R,1995ApJS___99___27M,no survey
3C 208.1,GOODS: HST ACS B,1995ApJS___99___27M,no survey
3C 208.1,GOODS: HST ACS V,1995ApJS___99___27M,no survey
3C 208.1,GOODS: HST ACS I,1995ApJS___99___27M,no survey
3C 208.1,GOODS: HST ACS Z,1995ApJS___99___27M,no survey
3C 208.1,Hawaii HDF U,1995ApJS___99___27M,no survey
3C 208.1,Hawaii HDF B,1995ApJS___99___27M,no survey
3C 208.1,Hawaii HDF V0201,1995ApJS___99___27M,no survey
3C 208.1,Hawaii HDF V0401,1995ApJS___99___27M,no survey
3C 208.1,Hawaii HDF R,1995ApJS___99___27M,no survey
3C 208.1,Hawaii HDF I,1995ApJS___99___27M,no survey
3C 208.1,Hawaii HDF z,1995ApJS___99___27M,no survey
3C 208.1,Hawaii HDF HK,1995ApJS___99___27M,no images
3C 208.1,GOODS: HST NICMOS,1995ApJS___99___27M,no survey
3C 208.1,GOODS: VLT ISAAC J,1995ApJS___99___27M,no survey
3C 208.1,GOODS: VLT ISAAC H,1995ApJS___99___27M,no survey
3C 208.1,GOODS: VLT ISAAC Ks,1995ApJS___99___27M,no survey
3C 208.1,HUDF: VLT ISAAC Ks,1995ApJS___99___27M,no survey
3C 208.1,GOODS: Spitzer IRAC 3.6,1995ApJS___99___27M,no survey
3C 208.1,GOODS: Spitzer IRAC 4.5,1995ApJS___99___27M,no survey
3C 208.1,GOODS: Spitzer IRAC 5.8,1995ApJS___99___27M,no survey
3C 208.1,GOODS: Spitzer IRAC 8.0,1995ApJS___99___27M,no survey
3C 208.1,GOODS: Spitzer MIPS 24,1995ApJS___99___27M,no survey
3C 208.1,GOODS: Herschel 100,1995ApJS___99___27M,no survey
3C 208.1,GOODS: Herschel 160,1995ApJS___99___27M,no survey
3C 208.1,GOODS: Herschel 250,1995ApJS___99___27M,no survey
3C 208.1,GOODS: Herschel 350,1995ApJS___99___27M,no survey
3C 208.1,GOODS: Herschel 500,1995ApJS___99___27M,no survey
3C 208.1,CDFS: LESS,1995ApJS___99___27M,no survey
3C 208.1,GOODS: VLA North,1995ApJS___99___27M,no survey
