object,survey,pdf,reason
LP   65-22,GOODS: Chandra ACIS HB,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: Chandra ACIS FB,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: Chandra ACIS SB,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: VLT VIMOS U,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: VLT VIMOS R,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: HST ACS B,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: HST ACS V,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: HST ACS I,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: HST ACS Z,1983AJ_____88_1489M,no survey
LP   65-22,Hawaii HDF U,1983AJ_____88_1489M,no survey
LP   65-22,Hawaii HDF B,1983AJ_____88_1489M,no survey
LP   65-22,Hawaii HDF V0201,1983AJ_____88_1489M,no survey
LP   65-22,Hawaii HDF V0401,1983AJ_____88_1489M,no survey
LP   65-22,Hawaii HDF R,1983AJ_____88_1489M,no survey
LP   65-22,Hawaii HDF I,1983AJ_____88_1489M,no survey
LP   65-22,Hawaii HDF z,1983AJ_____88_1489M,no survey
LP   65-22,Hawaii HDF HK,1983AJ_____88_1489M,no images
LP   65-22,GOODS: HST NICMOS,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: VLT ISAAC J,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: VLT ISAAC H,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: VLT ISAAC Ks,1983AJ_____88_1489M,no survey
LP   65-22,HUDF: VLT ISAAC Ks,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: Spitzer IRAC 3.6,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: Spitzer IRAC 4.5,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: Spitzer IRAC 5.8,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: Spitzer IRAC 8.0,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: Spitzer MIPS 24,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: Herschel 100,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: Herschel 160,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: Herschel 250,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: Herschel 350,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: Herschel 500,1983AJ_____88_1489M,no survey
LP   65-22,CDFS: LESS,1983AJ_____88_1489M,no survey
LP   65-22,GOODS: VLA North,1983AJ_____88_1489M,no survey
