object,survey,pdf,reason
V* RV Aur,GOODS: Chandra ACIS HB,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: Chandra ACIS FB,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: Chandra ACIS SB,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: VLT VIMOS U,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: VLT VIMOS R,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: HST ACS B,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: HST ACS V,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: HST ACS I,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: HST ACS Z,1966ApJ___146__724T,no survey
V* RV Aur,Hawaii HDF U,1966ApJ___146__724T,no survey
V* RV Aur,Hawaii HDF B,1966ApJ___146__724T,no survey
V* RV Aur,Hawaii HDF V0201,1966ApJ___146__724T,no survey
V* RV Aur,Hawaii HDF V0401,1966ApJ___146__724T,no survey
V* RV Aur,Hawaii HDF R,1966ApJ___146__724T,no survey
V* RV Aur,Hawaii HDF I,1966ApJ___146__724T,no survey
V* RV Aur,Hawaii HDF z,1966ApJ___146__724T,no survey
V* RV Aur,Hawaii HDF HK,1966ApJ___146__724T,no images
V* RV Aur,GOODS: HST NICMOS,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: VLT ISAAC J,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: VLT ISAAC H,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: VLT ISAAC Ks,1966ApJ___146__724T,no survey
V* RV Aur,HUDF: VLT ISAAC Ks,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: Spitzer IRAC 3.6,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: Spitzer IRAC 4.5,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: Spitzer IRAC 5.8,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: Spitzer IRAC 8.0,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: Spitzer MIPS 24,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: Herschel 100,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: Herschel 160,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: Herschel 250,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: Herschel 350,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: Herschel 500,1966ApJ___146__724T,no survey
V* RV Aur,CDFS: LESS,1966ApJ___146__724T,no survey
V* RV Aur,GOODS: VLA North,1966ApJ___146__724T,no survey
