object,survey,pdf,reason
HD  36646,GOODS: Chandra ACIS HB,1971ApJ___166__543W,no survey
HD  36646,GOODS: Chandra ACIS FB,1971ApJ___166__543W,no survey
HD  36646,GOODS: Chandra ACIS SB,1971ApJ___166__543W,no survey
HD  36646,GOODS: VLT VIMOS U,1971ApJ___166__543W,no survey
HD  36646,GOODS: VLT VIMOS R,1971ApJ___166__543W,no survey
HD  36646,GOODS: HST ACS B,1971ApJ___166__543W,no survey
HD  36646,GOODS: HST ACS V,1971ApJ___166__543W,no survey
HD  36646,GOODS: HST ACS I,1971ApJ___166__543W,no survey
HD  36646,GOODS: HST ACS Z,1971ApJ___166__543W,no survey
HD  36646,Hawaii HDF U,1971ApJ___166__543W,no survey
HD  36646,Hawaii HDF B,1971ApJ___166__543W,no survey
HD  36646,Hawaii HDF V0201,1971ApJ___166__543W,no survey
HD  36646,Hawaii HDF V0401,1971ApJ___166__543W,no survey
HD  36646,Hawaii HDF R,1971ApJ___166__543W,no survey
HD  36646,Hawaii HDF I,1971ApJ___166__543W,no survey
HD  36646,Hawaii HDF z,1971ApJ___166__543W,no survey
HD  36646,Hawaii HDF HK,1971ApJ___166__543W,no images
HD  36646,GOODS: HST NICMOS,1971ApJ___166__543W,no survey
HD  36646,GOODS: VLT ISAAC J,1971ApJ___166__543W,no survey
HD  36646,GOODS: VLT ISAAC H,1971ApJ___166__543W,no survey
HD  36646,GOODS: VLT ISAAC Ks,1971ApJ___166__543W,no survey
HD  36646,HUDF: VLT ISAAC Ks,1971ApJ___166__543W,no survey
HD  36646,GOODS: Spitzer IRAC 3.6,1971ApJ___166__543W,no survey
HD  36646,GOODS: Spitzer IRAC 4.5,1971ApJ___166__543W,no survey
HD  36646,GOODS: Spitzer IRAC 5.8,1971ApJ___166__543W,no survey
HD  36646,GOODS: Spitzer IRAC 8.0,1971ApJ___166__543W,no survey
HD  36646,GOODS: Spitzer MIPS 24,1971ApJ___166__543W,no survey
HD  36646,GOODS: Herschel 100,1971ApJ___166__543W,no survey
HD  36646,GOODS: Herschel 160,1971ApJ___166__543W,no survey
HD  36646,GOODS: Herschel 250,1971ApJ___166__543W,no survey
HD  36646,GOODS: Herschel 350,1971ApJ___166__543W,no survey
HD  36646,GOODS: Herschel 500,1971ApJ___166__543W,no survey
HD  36646,CDFS: LESS,1971ApJ___166__543W,no survey
HD  36646,GOODS: VLA North,1971ApJ___166__543W,no survey
