object,survey,pdf,reason
HD 335139,GOODS: Chandra ACIS HB,1991ApJ___383__714S,no survey
HD 335139,GOODS: Chandra ACIS FB,1991ApJ___383__714S,no survey
HD 335139,GOODS: Chandra ACIS SB,1991ApJ___383__714S,no survey
HD 335139,GOODS: VLT VIMOS U,1991ApJ___383__714S,no survey
HD 335139,GOODS: VLT VIMOS R,1991ApJ___383__714S,no survey
HD 335139,GOODS: HST ACS B,1991ApJ___383__714S,no survey
HD 335139,GOODS: HST ACS V,1991ApJ___383__714S,no survey
HD 335139,GOODS: HST ACS I,1991ApJ___383__714S,no survey
HD 335139,GOODS: HST ACS Z,1991ApJ___383__714S,no survey
HD 335139,Hawaii HDF U,1991ApJ___383__714S,no survey
HD 335139,Hawaii HDF B,1991ApJ___383__714S,no survey
HD 335139,Hawaii HDF V0201,1991ApJ___383__714S,no survey
HD 335139,Hawaii HDF V0401,1991ApJ___383__714S,no survey
HD 335139,Hawaii HDF R,1991ApJ___383__714S,no survey
HD 335139,Hawaii HDF I,1991ApJ___383__714S,no survey
HD 335139,Hawaii HDF z,1991ApJ___383__714S,no survey
HD 335139,Hawaii HDF HK,1991ApJ___383__714S,no images
HD 335139,GOODS: HST NICMOS,1991ApJ___383__714S,no survey
HD 335139,GOODS: VLT ISAAC J,1991ApJ___383__714S,no survey
HD 335139,GOODS: VLT ISAAC H,1991ApJ___383__714S,no survey
HD 335139,GOODS: VLT ISAAC Ks,1991ApJ___383__714S,no survey
HD 335139,HUDF: VLT ISAAC Ks,1991ApJ___383__714S,no survey
HD 335139,GOODS: Spitzer IRAC 3.6,1991ApJ___383__714S,no survey
HD 335139,GOODS: Spitzer IRAC 4.5,1991ApJ___383__714S,no survey
HD 335139,GOODS: Spitzer IRAC 5.8,1991ApJ___383__714S,no survey
HD 335139,GOODS: Spitzer IRAC 8.0,1991ApJ___383__714S,no survey
HD 335139,GOODS: Spitzer MIPS 24,1991ApJ___383__714S,no survey
HD 335139,GOODS: Herschel 100,1991ApJ___383__714S,no survey
HD 335139,GOODS: Herschel 160,1991ApJ___383__714S,no survey
HD 335139,GOODS: Herschel 250,1991ApJ___383__714S,no survey
HD 335139,GOODS: Herschel 350,1991ApJ___383__714S,no survey
HD 335139,GOODS: Herschel 500,1991ApJ___383__714S,no survey
HD 335139,CDFS: LESS,1991ApJ___383__714S,no survey
HD 335139,GOODS: VLA North,1991ApJ___383__714S,no survey
