object,survey,pdf,reason
NGC  7790    77,GOODS: Chandra ACIS HB,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: Chandra ACIS FB,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: Chandra ACIS SB,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: VLT VIMOS U,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: VLT VIMOS R,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: HST ACS B,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: HST ACS V,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: HST ACS I,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: HST ACS Z,1958ApJ___128__150S,no survey
NGC  7790    77,Hawaii HDF U,1958ApJ___128__150S,no survey
NGC  7790    77,Hawaii HDF B,1958ApJ___128__150S,no survey
NGC  7790    77,Hawaii HDF V0201,1958ApJ___128__150S,no survey
NGC  7790    77,Hawaii HDF V0401,1958ApJ___128__150S,no survey
NGC  7790    77,Hawaii HDF R,1958ApJ___128__150S,no survey
NGC  7790    77,Hawaii HDF I,1958ApJ___128__150S,no survey
NGC  7790    77,Hawaii HDF z,1958ApJ___128__150S,no survey
NGC  7790    77,Hawaii HDF HK,1958ApJ___128__150S,no images
NGC  7790    77,GOODS: HST NICMOS,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: VLT ISAAC J,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: VLT ISAAC H,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: VLT ISAAC Ks,1958ApJ___128__150S,no survey
NGC  7790    77,HUDF: VLT ISAAC Ks,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: Spitzer IRAC 3.6,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: Spitzer IRAC 4.5,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: Spitzer IRAC 5.8,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: Spitzer IRAC 8.0,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: Spitzer MIPS 24,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: Herschel 100,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: Herschel 160,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: Herschel 250,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: Herschel 350,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: Herschel 500,1958ApJ___128__150S,no survey
NGC  7790    77,CDFS: LESS,1958ApJ___128__150S,no survey
NGC  7790    77,GOODS: VLA North,1958ApJ___128__150S,no survey
