object,survey,pdf,reason
HD  79275,GOODS: Chandra ACIS HB,1914ApJ____40___43K,no survey
HD  79275,GOODS: Chandra ACIS FB,1914ApJ____40___43K,no survey
HD  79275,GOODS: Chandra ACIS SB,1914ApJ____40___43K,no survey
HD  79275,GOODS: VLT VIMOS U,1914ApJ____40___43K,no survey
HD  79275,GOODS: VLT VIMOS R,1914ApJ____40___43K,no survey
HD  79275,GOODS: HST ACS B,1914ApJ____40___43K,no survey
HD  79275,GOODS: HST ACS V,1914ApJ____40___43K,no survey
HD  79275,GOODS: HST ACS I,1914ApJ____40___43K,no survey
HD  79275,GOODS: HST ACS Z,1914ApJ____40___43K,no survey
HD  79275,Hawaii HDF U,1914ApJ____40___43K,no survey
HD  79275,Hawaii HDF B,1914ApJ____40___43K,no survey
HD  79275,Hawaii HDF V0201,1914ApJ____40___43K,no survey
HD  79275,Hawaii HDF V0401,1914ApJ____40___43K,no survey
HD  79275,Hawaii HDF R,1914ApJ____40___43K,no survey
HD  79275,Hawaii HDF I,1914ApJ____40___43K,no survey
HD  79275,Hawaii HDF z,1914ApJ____40___43K,no survey
HD  79275,Hawaii HDF HK,1914ApJ____40___43K,no images
HD  79275,GOODS: HST NICMOS,1914ApJ____40___43K,no survey
HD  79275,GOODS: VLT ISAAC J,1914ApJ____40___43K,no survey
HD  79275,GOODS: VLT ISAAC H,1914ApJ____40___43K,no survey
HD  79275,GOODS: VLT ISAAC Ks,1914ApJ____40___43K,no survey
HD  79275,HUDF: VLT ISAAC Ks,1914ApJ____40___43K,no survey
HD  79275,GOODS: Spitzer IRAC 3.6,1914ApJ____40___43K,no survey
HD  79275,GOODS: Spitzer IRAC 4.5,1914ApJ____40___43K,no survey
HD  79275,GOODS: Spitzer IRAC 5.8,1914ApJ____40___43K,no survey
HD  79275,GOODS: Spitzer IRAC 8.0,1914ApJ____40___43K,no survey
HD  79275,GOODS: Spitzer MIPS 24,1914ApJ____40___43K,no survey
HD  79275,GOODS: Herschel 100,1914ApJ____40___43K,no survey
HD  79275,GOODS: Herschel 160,1914ApJ____40___43K,no survey
HD  79275,GOODS: Herschel 250,1914ApJ____40___43K,no survey
HD  79275,GOODS: Herschel 350,1914ApJ____40___43K,no survey
HD  79275,GOODS: Herschel 500,1914ApJ____40___43K,no survey
HD  79275,CDFS: LESS,1914ApJ____40___43K,no survey
HD  79275,GOODS: VLA North,1914ApJ____40___43K,no survey
