object,survey,pdf,reason
3C 197.1,GOODS: Chandra ACIS HB,1966ApJ___144__459W,no survey
3C 197.1,GOODS: Chandra ACIS FB,1966ApJ___144__459W,no survey
3C 197.1,GOODS: Chandra ACIS SB,1966ApJ___144__459W,no survey
3C 197.1,GOODS: VLT VIMOS U,1966ApJ___144__459W,no survey
3C 197.1,GOODS: VLT VIMOS R,1966ApJ___144__459W,no survey
3C 197.1,GOODS: HST ACS B,1966ApJ___144__459W,no survey
3C 197.1,GOODS: HST ACS V,1966ApJ___144__459W,no survey
3C 197.1,GOODS: HST ACS I,1966ApJ___144__459W,no survey
3C 197.1,GOODS: HST ACS Z,1966ApJ___144__459W,no survey
3C 197.1,Hawaii HDF U,1966ApJ___144__459W,no survey
3C 197.1,Hawaii HDF B,1966ApJ___144__459W,no survey
3C 197.1,Hawaii HDF V0201,1966ApJ___144__459W,no survey
3C 197.1,Hawaii HDF V0401,1966ApJ___144__459W,no survey
3C 197.1,Hawaii HDF R,1966ApJ___144__459W,no survey
3C 197.1,Hawaii HDF I,1966ApJ___144__459W,no survey
3C 197.1,Hawaii HDF z,1966ApJ___144__459W,no survey
3C 197.1,Hawaii HDF HK,1966ApJ___144__459W,no images
3C 197.1,GOODS: HST NICMOS,1966ApJ___144__459W,no survey
3C 197.1,GOODS: VLT ISAAC J,1966ApJ___144__459W,no survey
3C 197.1,GOODS: VLT ISAAC H,1966ApJ___144__459W,no survey
3C 197.1,GOODS: VLT ISAAC Ks,1966ApJ___144__459W,no survey
3C 197.1,HUDF: VLT ISAAC Ks,1966ApJ___144__459W,no survey
3C 197.1,GOODS: Spitzer IRAC 3.6,1966ApJ___144__459W,no survey
3C 197.1,GOODS: Spitzer IRAC 4.5,1966ApJ___144__459W,no survey
3C 197.1,GOODS: Spitzer IRAC 5.8,1966ApJ___144__459W,no survey
3C 197.1,GOODS: Spitzer IRAC 8.0,1966ApJ___144__459W,no survey
3C 197.1,GOODS: Spitzer MIPS 24,1966ApJ___144__459W,no survey
3C 197.1,GOODS: Herschel 100,1966ApJ___144__459W,no survey
3C 197.1,GOODS: Herschel 160,1966ApJ___144__459W,no survey
3C 197.1,GOODS: Herschel 250,1966ApJ___144__459W,no survey
3C 197.1,GOODS: Herschel 350,1966ApJ___144__459W,no survey
3C 197.1,GOODS: Herschel 500,1966ApJ___144__459W,no survey
3C 197.1,CDFS: LESS,1966ApJ___144__459W,no survey
3C 197.1,GOODS: VLA North,1966ApJ___144__459W,no survey
