object,survey,pdf,reason
HD 196445,GOODS: Chandra ACIS HB,1983ApJS___52__169L,no survey
HD 196445,GOODS: Chandra ACIS FB,1983ApJS___52__169L,no survey
HD 196445,GOODS: Chandra ACIS SB,1983ApJS___52__169L,no survey
HD 196445,GOODS: VLT VIMOS U,1983ApJS___52__169L,no survey
HD 196445,GOODS: VLT VIMOS R,1983ApJS___52__169L,no survey
HD 196445,GOODS: HST ACS B,1983ApJS___52__169L,no survey
HD 196445,GOODS: HST ACS V,1983ApJS___52__169L,no survey
HD 196445,GOODS: HST ACS I,1983ApJS___52__169L,no survey
HD 196445,GOODS: HST ACS Z,1983ApJS___52__169L,no survey
HD 196445,Hawaii HDF U,1983ApJS___52__169L,no survey
HD 196445,Hawaii HDF B,1983ApJS___52__169L,no survey
HD 196445,Hawaii HDF V0201,1983ApJS___52__169L,no survey
HD 196445,Hawaii HDF V0401,1983ApJS___52__169L,no survey
HD 196445,Hawaii HDF R,1983ApJS___52__169L,no survey
HD 196445,Hawaii HDF I,1983ApJS___52__169L,no survey
HD 196445,Hawaii HDF z,1983ApJS___52__169L,no survey
HD 196445,Hawaii HDF HK,1983ApJS___52__169L,no images
HD 196445,GOODS: HST NICMOS,1983ApJS___52__169L,no survey
HD 196445,GOODS: VLT ISAAC J,1983ApJS___52__169L,no survey
HD 196445,GOODS: VLT ISAAC H,1983ApJS___52__169L,no survey
HD 196445,GOODS: VLT ISAAC Ks,1983ApJS___52__169L,no survey
HD 196445,HUDF: VLT ISAAC Ks,1983ApJS___52__169L,no survey
HD 196445,GOODS: Spitzer IRAC 3.6,1983ApJS___52__169L,no survey
HD 196445,GOODS: Spitzer IRAC 4.5,1983ApJS___52__169L,no survey
HD 196445,GOODS: Spitzer IRAC 5.8,1983ApJS___52__169L,no survey
HD 196445,GOODS: Spitzer IRAC 8.0,1983ApJS___52__169L,no survey
HD 196445,GOODS: Spitzer MIPS 24,1983ApJS___52__169L,no survey
HD 196445,GOODS: Herschel 100,1983ApJS___52__169L,no survey
HD 196445,GOODS: Herschel 160,1983ApJS___52__169L,no survey
HD 196445,GOODS: Herschel 250,1983ApJS___52__169L,no survey
HD 196445,GOODS: Herschel 350,1983ApJS___52__169L,no survey
HD 196445,GOODS: Herschel 500,1983ApJS___52__169L,no survey
HD 196445,CDFS: LESS,1983ApJS___52__169L,no survey
HD 196445,GOODS: VLA North,1983ApJS___52__169L,no survey
