object,survey,pdf,reason
NGC  4656,GOODS: Chandra ACIS HB,1979ApJ___227__756L,no survey
NGC  4656,GOODS: Chandra ACIS FB,1979ApJ___227__756L,no survey
NGC  4656,GOODS: Chandra ACIS SB,1979ApJ___227__756L,no survey
NGC  4656,GOODS: VLT VIMOS U,1979ApJ___227__756L,no survey
NGC  4656,GOODS: VLT VIMOS R,1979ApJ___227__756L,no survey
NGC  4656,GOODS: HST ACS B,1979ApJ___227__756L,no survey
NGC  4656,GOODS: HST ACS V,1979ApJ___227__756L,no survey
NGC  4656,GOODS: HST ACS I,1979ApJ___227__756L,no survey
NGC  4656,GOODS: HST ACS Z,1979ApJ___227__756L,no survey
NGC  4656,Hawaii HDF U,1979ApJ___227__756L,no survey
NGC  4656,Hawaii HDF B,1979ApJ___227__756L,no survey
NGC  4656,Hawaii HDF V0201,1979ApJ___227__756L,no survey
NGC  4656,Hawaii HDF V0401,1979ApJ___227__756L,no survey
NGC  4656,Hawaii HDF R,1979ApJ___227__756L,no survey
NGC  4656,Hawaii HDF I,1979ApJ___227__756L,no survey
NGC  4656,Hawaii HDF z,1979ApJ___227__756L,no survey
NGC  4656,Hawaii HDF HK,1979ApJ___227__756L,no survey
NGC  4656,GOODS: HST NICMOS,1979ApJ___227__756L,no survey
NGC  4656,GOODS: VLT ISAAC J,1979ApJ___227__756L,no survey
NGC  4656,GOODS: VLT ISAAC H,1979ApJ___227__756L,no survey
NGC  4656,GOODS: VLT ISAAC Ks,1979ApJ___227__756L,no survey
NGC  4656,HUDF: VLT ISAAC Ks,1979ApJ___227__756L,no survey
NGC  4656,GOODS: Spitzer IRAC 3.6,1979ApJ___227__756L,no survey
NGC  4656,GOODS: Spitzer IRAC 4.5,1979ApJ___227__756L,no survey
NGC  4656,GOODS: Spitzer IRAC 5.8,1979ApJ___227__756L,no survey
NGC  4656,GOODS: Spitzer IRAC 8.0,1979ApJ___227__756L,no survey
NGC  4656,GOODS: Spitzer MIPS 24,1979ApJ___227__756L,no survey
NGC  4656,GOODS: Herschel 100,1979ApJ___227__756L,no survey
NGC  4656,GOODS: Herschel 160,1979ApJ___227__756L,no survey
NGC  4656,GOODS: Herschel 250,1979ApJ___227__756L,no survey
NGC  4656,GOODS: Herschel 350,1979ApJ___227__756L,no survey
NGC  4656,GOODS: Herschel 500,1979ApJ___227__756L,no survey
NGC  4656,CDFS: LESS,1979ApJ___227__756L,no survey
NGC  4656,GOODS: VLA North,1979ApJ___227__756L,no survey
