object,survey,pdf,reason
NGC  6660,GOODS: Chandra ACIS HB,1996AJ____112_1803M,no survey
NGC  6660,GOODS: Chandra ACIS FB,1996AJ____112_1803M,no survey
NGC  6660,GOODS: Chandra ACIS SB,1996AJ____112_1803M,no survey
NGC  6660,GOODS: VLT VIMOS U,1996AJ____112_1803M,no survey
NGC  6660,GOODS: VLT VIMOS R,1996AJ____112_1803M,no survey
NGC  6660,GOODS: HST ACS B,1996AJ____112_1803M,no survey
NGC  6660,GOODS: HST ACS V,1996AJ____112_1803M,no survey
NGC  6660,GOODS: HST ACS I,1996AJ____112_1803M,no survey
NGC  6660,GOODS: HST ACS Z,1996AJ____112_1803M,no survey
NGC  6660,Hawaii HDF U,1996AJ____112_1803M,no survey
NGC  6660,Hawaii HDF B,1996AJ____112_1803M,no survey
NGC  6660,Hawaii HDF V0201,1996AJ____112_1803M,no survey
NGC  6660,Hawaii HDF V0401,1996AJ____112_1803M,no survey
NGC  6660,Hawaii HDF R,1996AJ____112_1803M,no survey
NGC  6660,Hawaii HDF I,1996AJ____112_1803M,no survey
NGC  6660,Hawaii HDF z,1996AJ____112_1803M,no survey
NGC  6660,Hawaii HDF HK,1996AJ____112_1803M,no images
NGC  6660,GOODS: HST NICMOS,1996AJ____112_1803M,no survey
NGC  6660,GOODS: VLT ISAAC J,1996AJ____112_1803M,no survey
NGC  6660,GOODS: VLT ISAAC H,1996AJ____112_1803M,no survey
NGC  6660,GOODS: VLT ISAAC Ks,1996AJ____112_1803M,no survey
NGC  6660,HUDF: VLT ISAAC Ks,1996AJ____112_1803M,no survey
NGC  6660,GOODS: Spitzer IRAC 3.6,1996AJ____112_1803M,no survey
NGC  6660,GOODS: Spitzer IRAC 4.5,1996AJ____112_1803M,no survey
NGC  6660,GOODS: Spitzer IRAC 5.8,1996AJ____112_1803M,no survey
NGC  6660,GOODS: Spitzer IRAC 8.0,1996AJ____112_1803M,no survey
NGC  6660,GOODS: Spitzer MIPS 24,1996AJ____112_1803M,no survey
NGC  6660,GOODS: Herschel 100,1996AJ____112_1803M,no survey
NGC  6660,GOODS: Herschel 160,1996AJ____112_1803M,no survey
NGC  6660,GOODS: Herschel 250,1996AJ____112_1803M,no survey
NGC  6660,GOODS: Herschel 350,1996AJ____112_1803M,no survey
NGC  6660,GOODS: Herschel 500,1996AJ____112_1803M,no survey
NGC  6660,CDFS: LESS,1996AJ____112_1803M,no survey
NGC  6660,GOODS: VLA North,1996AJ____112_1803M,no survey
