object,survey,pdf,reason
V* T Tau,GOODS: Chandra ACIS HB,1957ApJ___125__728V,no survey
V* T Tau,GOODS: Chandra ACIS FB,1957ApJ___125__728V,no survey
V* T Tau,GOODS: Chandra ACIS SB,1957ApJ___125__728V,no survey
V* T Tau,GOODS: VLT VIMOS U,1957ApJ___125__728V,no survey
V* T Tau,GOODS: VLT VIMOS R,1957ApJ___125__728V,no survey
V* T Tau,GOODS: HST ACS B,1957ApJ___125__728V,no survey
V* T Tau,GOODS: HST ACS V,1957ApJ___125__728V,no survey
V* T Tau,GOODS: HST ACS I,1957ApJ___125__728V,no survey
V* T Tau,GOODS: HST ACS Z,1957ApJ___125__728V,no survey
V* T Tau,Hawaii HDF U,1957ApJ___125__728V,no survey
V* T Tau,Hawaii HDF B,1957ApJ___125__728V,no survey
V* T Tau,Hawaii HDF V0201,1957ApJ___125__728V,no survey
V* T Tau,Hawaii HDF V0401,1957ApJ___125__728V,no survey
V* T Tau,Hawaii HDF R,1957ApJ___125__728V,no survey
V* T Tau,Hawaii HDF I,1957ApJ___125__728V,no survey
V* T Tau,Hawaii HDF z,1957ApJ___125__728V,no survey
V* T Tau,Hawaii HDF HK,1957ApJ___125__728V,no images
V* T Tau,GOODS: HST NICMOS,1957ApJ___125__728V,no survey
V* T Tau,GOODS: VLT ISAAC J,1957ApJ___125__728V,no survey
V* T Tau,GOODS: VLT ISAAC H,1957ApJ___125__728V,no survey
V* T Tau,GOODS: VLT ISAAC Ks,1957ApJ___125__728V,no survey
V* T Tau,HUDF: VLT ISAAC Ks,1957ApJ___125__728V,no survey
V* T Tau,GOODS: Spitzer IRAC 3.6,1957ApJ___125__728V,no survey
V* T Tau,GOODS: Spitzer IRAC 4.5,1957ApJ___125__728V,no survey
V* T Tau,GOODS: Spitzer IRAC 5.8,1957ApJ___125__728V,no survey
V* T Tau,GOODS: Spitzer IRAC 8.0,1957ApJ___125__728V,no survey
V* T Tau,GOODS: Spitzer MIPS 24,1957ApJ___125__728V,no survey
V* T Tau,GOODS: Herschel 100,1957ApJ___125__728V,no survey
V* T Tau,GOODS: Herschel 160,1957ApJ___125__728V,no survey
V* T Tau,GOODS: Herschel 250,1957ApJ___125__728V,no survey
V* T Tau,GOODS: Herschel 350,1957ApJ___125__728V,no survey
V* T Tau,GOODS: Herschel 500,1957ApJ___125__728V,no survey
V* T Tau,CDFS: LESS,1957ApJ___125__728V,no survey
V* T Tau,GOODS: VLA North,1957ApJ___125__728V,no survey
